show_link_id,show_id,platform,link_type,url,title,is_official,notes
show-link-gd-1969-05-16-relisten,gd-1969-05-16,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/05/16,Listen on Relisten: 1969-05-16 Campolindo High School,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-05-16, 3 source(s), avg rating 5.58; retrieved 2026-09-01."
show-link-gd-1969-05-23-archive-index,gd-1969-05-23,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-05-23,All recordings on the Internet Archive: 1969-05-23 Seminole Indian Village,false,"Internet Archive GratefulDead collection listing filtered to date:1969-05-23; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-05-23-relisten,gd-1969-05-23,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/05/23,Listen on Relisten: 1969-05-23 Seminole Indian Village,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-05-23, 4 source(s), avg rating 9.71; retrieved 2026-09-01."
show-link-gd-1969-05-24-archive-index,gd-1969-05-24,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-05-24,All recordings on the Internet Archive: 1969-05-24 Seminole Indian Village,false,"Internet Archive GratefulDead collection listing filtered to date:1969-05-24; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-05-24-relisten,gd-1969-05-24,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/05/24,Listen on Relisten: 1969-05-24 Seminole Indian Village,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-05-24, 2 source(s), avg rating 9.45; retrieved 2026-09-01."
show-link-gd-1969-05-29-archive-index,gd-1969-05-29,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-05-29,"All recordings on the Internet Archive: 1969-05-29 Robertson Gym, UC Santa Barbara",false,"Internet Archive GratefulDead collection listing filtered to date:1969-05-29; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-05-29-relisten,gd-1969-05-29,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/05/29,"Listen on Relisten: 1969-05-29 Robertson Gym, UC Santa Barbara",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-05-29, 1 source(s), avg rating 7.00; retrieved 2026-09-01."
show-link-gd-1969-05-30-archive-index,gd-1969-05-30,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-05-30,All recordings on the Internet Archive: 1969-05-30 Springer's Inn,false,"Internet Archive GratefulDead collection listing filtered to date:1969-05-30; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-05-30-relisten,gd-1969-05-30,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/05/30,Listen on Relisten: 1969-05-30 Springer's Inn,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-05-30, 1 source(s), avg rating 9.22; retrieved 2026-09-01."
show-link-gd-1969-05-31-archive-index,gd-1969-05-31,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-05-31,"All recordings on the Internet Archive: 1969-05-31 MacArthur Court, University of Oregon",false,"Internet Archive GratefulDead collection listing filtered to date:1969-05-31; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-05-31-relisten,gd-1969-05-31,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/05/31,"Listen on Relisten: 1969-05-31 MacArthur Court, University of Oregon",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-05-31, 2 source(s), avg rating 9.53; retrieved 2026-09-01."
show-link-gd-1969-06-05-archive-index,gd-1969-06-05,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-05,All recordings on the Internet Archive: 1969-06-05 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-05; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-05-relisten,gd-1969-06-05,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/05,Listen on Relisten: 1969-06-05 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-05, 4 source(s), avg rating 10.00; retrieved 2026-09-01."
show-link-gd-1969-06-06-archive-index,gd-1969-06-06,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-06,All recordings on the Internet Archive: 1969-06-06 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-06; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-06-relisten,gd-1969-06-06,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/06,Listen on Relisten: 1969-06-06 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-06, 2 source(s), avg rating 8.24; retrieved 2026-09-01."
show-link-gd-1969-06-07-archive-index,gd-1969-06-07,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-07,All recordings on the Internet Archive: 1969-06-07 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-07; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-07-relisten,gd-1969-06-07,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/07,Listen on Relisten: 1969-06-07 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-07, 2 source(s), avg rating 8.90; retrieved 2026-09-01."
show-link-gd-1969-06-08-archive-index,gd-1969-06-08,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-08,All recordings on the Internet Archive: 1969-06-08 Fillmore West,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-08; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-08-relisten,gd-1969-06-08,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/08,Listen on Relisten: 1969-06-08 Fillmore West,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-08, 3 source(s), avg rating 9.22; retrieved 2026-09-01."
show-link-gd-1969-06-13-archive-index,gd-1969-06-13,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-13,All recordings on the Internet Archive: 1969-06-13 Selland Arena,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-13; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-13-relisten,gd-1969-06-13,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/13,Listen on Relisten: 1969-06-13 Selland Arena,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-13, 1 source(s), avg rating 8.00; retrieved 2026-09-01."
show-link-gd-1969-06-14-archive-index,gd-1969-06-14,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-14,All recordings on the Internet Archive: 1969-06-14 Monterey Peninsula College,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-14; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-14-relisten,gd-1969-06-14,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/14,Listen on Relisten: 1969-06-14 Monterey Peninsula College,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-14, 3 source(s), avg rating 9.06; retrieved 2026-09-01."
show-link-gd-1969-06-20-0-relisten,gd-1969-06-20-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/20,Listen on Relisten: 1969-06-20 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-20, 1 source(s), avg rating 8.60; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-06-20-1; it cannot single out this show."
show-link-gd-1969-06-20-1-relisten,gd-1969-06-20-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/20,Listen on Relisten: 1969-06-20 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-20, 1 source(s), avg rating 8.60; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-06-20-0; it cannot single out this show."
show-link-gd-1969-06-21-0-relisten,gd-1969-06-21-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/21,Listen on Relisten: 1969-06-21 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-21, 3 source(s), avg rating 8.75; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-06-21-1; it cannot single out this show."
show-link-gd-1969-06-21-1-relisten,gd-1969-06-21-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/21,Listen on Relisten: 1969-06-21 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-21, 3 source(s), avg rating 8.75; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-06-21-0; it cannot single out this show."
show-link-gd-1969-06-22-archive-index,gd-1969-06-22,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-22,All recordings on the Internet Archive: 1969-06-22 Central Park,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-22; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-22-relisten,gd-1969-06-22,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/22,Listen on Relisten: 1969-06-22 Central Park,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-22, 3 source(s), avg rating 7.00; retrieved 2026-09-01."
show-link-gd-1969-06-27-archive-index,gd-1969-06-27,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-27,All recordings on the Internet Archive: 1969-06-27 Veterans Memorial Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-27; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-27-relisten,gd-1969-06-27,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/27,Listen on Relisten: 1969-06-27 Veterans Memorial Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-27, 4 source(s), avg rating 9.11; retrieved 2026-09-01."
show-link-gd-1969-06-28-archive-index,gd-1969-06-28,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-06-28,All recordings on the Internet Archive: 1969-06-28 Veterans Memorial Auditorium,false,"Internet Archive GratefulDead collection listing filtered to date:1969-06-28; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-06-28-relisten,gd-1969-06-28,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/06/28,Listen on Relisten: 1969-06-28 Veterans Memorial Auditorium,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-06-28, 3 source(s), avg rating 9.64; retrieved 2026-09-01."
show-link-gd-1969-07-03-archive-index,gd-1969-07-03,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-07-03,All recordings on the Internet Archive: 1969-07-03 Reed Hollow Ranch,false,"Internet Archive GratefulDead collection listing filtered to date:1969-07-03; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-07-03-relisten,gd-1969-07-03,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/07/03,Listen on Relisten: 1969-07-03 Reed Hollow Ranch,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-07-03, 3 source(s), avg rating 10.00; retrieved 2026-09-01."
show-link-gd-1969-07-04-archive-index,gd-1969-07-04,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-07-04,All recordings on the Internet Archive: 1969-07-04 Kinetic Playground,false,"Internet Archive GratefulDead collection listing filtered to date:1969-07-04; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-07-04-relisten,gd-1969-07-04,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/07/04,Listen on Relisten: 1969-07-04 Kinetic Playground,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-07-04, 2 source(s), avg rating 6.67; retrieved 2026-09-01."
show-link-gd-1969-07-05-archive-index,gd-1969-07-05,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-07-05,All recordings on the Internet Archive: 1969-07-05 Kinetic Playground,false,"Internet Archive GratefulDead collection listing filtered to date:1969-07-05; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-07-05-relisten,gd-1969-07-05,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/07/05,Listen on Relisten: 1969-07-05 Kinetic Playground,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-07-05, 1 source(s), avg rating 6.67; retrieved 2026-09-01."
show-link-gd-1969-07-07-archive-index,gd-1969-07-07,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-07-07,All recordings on the Internet Archive: 1969-07-07 Piedmont Park,false,"Internet Archive GratefulDead collection listing filtered to date:1969-07-07; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-07-07-relisten,gd-1969-07-07,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/07/07,Listen on Relisten: 1969-07-07 Piedmont Park,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-07-07, 2 source(s), avg rating 9.71; retrieved 2026-09-01."
show-link-gd-1969-07-11-archive-index,gd-1969-07-11,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-07-11,"All recordings on the Internet Archive: 1969-07-11 NY State Pavilion, Flushing Meadows Park",false,"Internet Archive GratefulDead collection listing filtered to date:1969-07-11; 6 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-07-11-relisten,gd-1969-07-11,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/07/11,"Listen on Relisten: 1969-07-11 NY State Pavilion, Flushing Meadows Park",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-07-11, 6 source(s), avg rating 8.00; retrieved 2026-09-01."
show-link-gd-1969-07-12-archive-index,gd-1969-07-12,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-07-12,"All recordings on the Internet Archive: 1969-07-12 NY State Pavilion, Flushing Meadows Park",false,"Internet Archive GratefulDead collection listing filtered to date:1969-07-12; 5 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-07-12-relisten,gd-1969-07-12,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/07/12,"Listen on Relisten: 1969-07-12 NY State Pavilion, Flushing Meadows Park",false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-07-12, 5 source(s), avg rating 8.00; retrieved 2026-09-01."
show-link-gd-1969-08-02-archive-index,gd-1969-08-02,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-08-02,All recordings on the Internet Archive: 1969-08-02 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-08-02; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-08-02-relisten,gd-1969-08-02,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/08/02,Listen on Relisten: 1969-08-02 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-08-02, 1 source(s), avg rating 7.17; retrieved 2026-09-01."
show-link-gd-1969-08-03-archive-index,gd-1969-08-03,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-08-03,All recordings on the Internet Archive: 1969-08-03 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-08-03; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-08-03-relisten,gd-1969-08-03,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/08/03,Listen on Relisten: 1969-08-03 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-08-03, 3 source(s), avg rating 9.52; retrieved 2026-09-01."
show-link-gd-1969-08-16-archive-index,gd-1969-08-16,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-08-16,All recordings on the Internet Archive: 1969-08-16 Max Yasgur's Farm,false,"Internet Archive GratefulDead collection listing filtered to date:1969-08-16; 7 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-08-16-relisten,gd-1969-08-16,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/08/16,Listen on Relisten: 1969-08-16 Max Yasgur's Farm,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-08-16, 7 source(s), avg rating 8.17; retrieved 2026-09-01."
show-link-gd-1969-08-21-archive-index,gd-1969-08-21,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-08-21,All recordings on the Internet Archive: 1969-08-21 Green Lake Aqua Theatre,false,"Internet Archive GratefulDead collection listing filtered to date:1969-08-21; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-08-21-relisten,gd-1969-08-21,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/08/21,Listen on Relisten: 1969-08-21 Green Lake Aqua Theatre,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-08-21, 2 source(s), avg rating 8.57; retrieved 2026-09-01."
show-link-gd-1969-08-23-archive-index,gd-1969-08-23,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-08-23,All recordings on the Internet Archive: 1969-08-23 Pelletier Farm,false,"Internet Archive GratefulDead collection listing filtered to date:1969-08-23; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-08-23-relisten,gd-1969-08-23,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/08/23,Listen on Relisten: 1969-08-23 Pelletier Farm,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-08-23, 4 source(s), avg rating 8.86; retrieved 2026-09-01."
show-link-gd-1969-08-29-archive-index,gd-1969-08-29,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-08-29,All recordings on the Internet Archive: 1969-08-29 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-08-29; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-08-29-relisten,gd-1969-08-29,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/08/29,Listen on Relisten: 1969-08-29 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-08-29, 4 source(s), avg rating 10.00; retrieved 2026-09-01."
show-link-gd-1969-08-30-archive-index,gd-1969-08-30,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-08-30,All recordings on the Internet Archive: 1969-08-30 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-08-30; 12 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-08-30-relisten,gd-1969-08-30,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/08/30,Listen on Relisten: 1969-08-30 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-08-30, 11 source(s), avg rating 9.00; retrieved 2026-09-01."
show-link-gd-1969-09-01-archive-index,gd-1969-09-01,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-09-01,All recordings on the Internet Archive: 1969-09-01 Baton Rouge International Speedway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-09-01; 5 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-09-01-relisten,gd-1969-09-01,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/01,Listen on Relisten: 1969-09-01 Baton Rouge International Speedway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-01, 5 source(s), avg rating 9.08; retrieved 2026-09-01."
show-link-gd-1969-09-06-archive-index,gd-1969-09-06,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-09-06,All recordings on the Internet Archive: 1969-09-06 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-09-06; 4 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-09-06-relisten,gd-1969-09-06,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/06,Listen on Relisten: 1969-09-06 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-06, 4 source(s), avg rating 7.75; retrieved 2026-09-01."
show-link-gd-1969-09-07-archive-index,gd-1969-09-07,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-09-07,All recordings on the Internet Archive: 1969-09-07 Family Dog On The Great Highway,false,"Internet Archive GratefulDead collection listing filtered to date:1969-09-07; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-09-07-relisten,gd-1969-09-07,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/07,Listen on Relisten: 1969-09-07 Family Dog On The Great Highway,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-07, 1 source(s), avg rating 7.04; retrieved 2026-09-01."
show-link-gd-1969-09-26-0-relisten,gd-1969-09-26-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/26,Listen on Relisten: 1969-09-26 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-26, 2 source(s), avg rating 6.00; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-26-1; it cannot single out this show."
show-link-gd-1969-09-26-1-relisten,gd-1969-09-26-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/26,Listen on Relisten: 1969-09-26 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-26, 2 source(s), avg rating 6.00; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-26-0; it cannot single out this show."
show-link-gd-1969-09-27-0-relisten,gd-1969-09-27-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/27,Listen on Relisten: 1969-09-27 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-27, 2 source(s), avg rating 8.00; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-27-1; it cannot single out this show."
show-link-gd-1969-09-27-1-relisten,gd-1969-09-27-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/27,Listen on Relisten: 1969-09-27 Fillmore East,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-27, 2 source(s), avg rating 8.00; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-27-0; it cannot single out this show."
show-link-gd-1969-09-29-0-relisten,gd-1969-09-29-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/29,Listen on Relisten: 1969-09-29 Caf� au Go-Go,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-29, 2 source(s), avg rating 8.56; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-29-1; it cannot single out this show."
show-link-gd-1969-09-29-1-relisten,gd-1969-09-29-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/29,Listen on Relisten: 1969-09-29 Caf� au Go-Go,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-29, 2 source(s), avg rating 8.56; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-29-0; it cannot single out this show."
show-link-gd-1969-09-30-0-relisten,gd-1969-09-30-0,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/30,Listen on Relisten: 1969-09-30 Caf� au Go-Go,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-30, 1 source(s), avg rating 7.09; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-30-1; it cannot single out this show."
show-link-gd-1969-09-30-1-relisten,gd-1969-09-30-1,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/09/30,Listen on Relisten: 1969-09-30 Caf� au Go-Go,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-09-30, 1 source(s), avg rating 7.09; retrieved 2026-09-01. Date-level URL shared with same-date show(s) gd-1969-09-30-0; it cannot single out this show."
show-link-gd-1969-10-24-archive-index,gd-1969-10-24,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-10-24,All recordings on the Internet Archive: 1969-10-24 Winterland,false,"Internet Archive GratefulDead collection listing filtered to date:1969-10-24; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-10-24-relisten,gd-1969-10-24,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/10/24,Listen on Relisten: 1969-10-24 Winterland,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-10-24, 2 source(s), avg rating 9.33; retrieved 2026-09-01."
show-link-gd-1969-10-25-archive-index,gd-1969-10-25,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-10-25,All recordings on the Internet Archive: 1969-10-25 Winterland,false,"Internet Archive GratefulDead collection listing filtered to date:1969-10-25; 2 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-10-25-relisten,gd-1969-10-25,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/10/25,Listen on Relisten: 1969-10-25 Winterland,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-10-25, 2 source(s), avg rating 9.73; retrieved 2026-09-01."
show-link-gd-1969-10-26-archive-index,gd-1969-10-26,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-10-26,All recordings on the Internet Archive: 1969-10-26 Winterland,false,"Internet Archive GratefulDead collection listing filtered to date:1969-10-26; 1 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
show-link-gd-1969-10-26-relisten,gd-1969-10-26,relisten,streaming-show-page,https://relisten.net/grateful-dead/1969/10/26,Listen on Relisten: 1969-10-26 Winterland,false,"Relisten API year listing https://api.relisten.net/api/v2/artists/grateful-dead/years/1969: display_date 1969-10-26, 1 source(s), avg rating 6.29; retrieved 2026-09-01."
show-link-gd-1969-10-31-archive-index,gd-1969-10-31,archive,recording-index,https://archive.org/details/GratefulDead?query=date%3A1969-10-31,"All recordings on the Internet Archive: 1969-10-31 Loma Prieta Room, Student Union, San Jose State University",false,"Internet Archive GratefulDead collection listing filtered to date:1969-10-31; 3 canonical recording row(s) already cite Archive items for this show, so the listing is non-empty."
